video_id,channel_id,published_date,video_title,video_description,likes,dislikes,views,comment_count
DiFU6ie46hw,UCq-Fj5jknLsUf-MWSy4_brA,2019-01-18T08:35:26Z,"Official Trailer: S P Chauhan | Jimmy Shergill, Yuvika Chaudhary, Yashpal Sharma | Manoj K Jha","Presenting the official trailer of the upcoming #Bollywood biopic ""S P Chauhan"".A moving tale of an educationist, social worker, flame bearer of CHANGE.

#JimmyShergill #YuvikaChaudhary #SPChauhan

Movie Releasing on 7 Feb 2019

Cast : Jimmy Shergill, Yuvika Chaudhary, Yashpal Sharma
Director:   Manoj K Jha  
Produced by : Mayank Raghava, Deepti Ragahava, Shivani Chauhan
Co produced: Aman Maingi
DOP: Yogesh Jani
Editor: Ajay Verma
Associate Director: Gurdip
Art Director: Ajit
Music & Background Score by Vibhas
Trailer Background by Darrel Mascarenhas
___
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",87238,4517,6654151,3344
AsguumsKgBI,UCq-Fj5jknLsUf-MWSy4_brA,2018-02-22T13:57:37Z,Tera Yaar Hoon Main Video | Sonu Ke Titu Ki Sweety | Arijit Singh Rochak Kohli | Song 2018,"We bring to you the romantic video song 'Tera Yaar Hoon Main' from the upcoming Bollywood movie ""Sonu Ke Titu Ki Sweety"". The movie is Starring  Kartik Aaryan, Nushrat Bharucha & Sunny Singh. This love song is sung by  Arijit Singh, composed by "" Rochak Kohli"" and the lyrics of this new song are penned by Kumaar. Enjoy and stay connected with us !!

♪ Available on ♪
iTunes : http://bit.ly/Sonu-Ke-Titu-Ki-Sweety-iTunes
Hungama : http://bit.ly/Sonu-Ke-Titu-Ki-Sweety-Hungama
Wynk : http://bit.ly/Sonu-Ke-Titu-Ki-Sweety-Wynk
Saavn : http://bit.ly/Sonu-Ke-Titu-Ki-Sweety-Saavn
Gaana : http://bit.ly/Sonu-Ke-Titu-Ki-Sweety-Gaana
Apple Music : http://bit.ly/Sonu-Ke-Titu-Ki-Sweety-Apple-Music
Amazon Prime Music : http://bit.ly/Sonu-Ke-Titu-Ki-Sweety-Amazon-Prime-Music
Spotify : http://bit.ly/Sonu-Ke-Titu-Ki-Sweety-Spotify
Google Play : http://bit.ly/Sonu-Ke-Titu-Ki-Sweety-Google-Play
_______________________________________
For  Caller Tunes :
Tera Yaar http://bit.ly/2oq1mpR
Aaja Ladein - Tera Yaar http://bit.ly/2CcKhtc
Sajna De - Tera Yaar http://bit.ly/2EJel0Z

Set as Caller Tune:
Set ""Tera Yaar"" as your caller tune - sms SKTKS23 To 54646
Set ""Aaja Ladein - Tera Yaar"" as your caller tune -sms SKTKS24 To 54646
Set ""Sajna De - Tera Yaar"" as your caller tune - sms SKTKS25 To 54646
________________________________________
♫Song-- Tera Yaar Hoon Main 
♫Singer – Arijit Singh
♫Music – Rochak Kohli
♫Lyrics – Kumaar 
♫Additional Vocals – Simerjit Kumar And Anita Bhatt
♫Arranged And Programmed By – Aditya Dev
♫Mixed And Mastered By – Shadaab Rayeen @ New Edge - Mumbai
♫Guitars Performed By – Mohit Dogra
♫Harpejji Performed By – Aditya Dev
♫Arijit Vocals Recorded By Zafar Ansari
♫Guitars And Addl. Vocals Recorded At Rochak Kohli Music Studio
♫Addl. Vocals Recorded At Wow&Flutter Studio By Rupak Thakur 
♫Mix Assistants – Abhishek Sortey And Dhananjay Khapekar
♫Music Assistant – Singh Dhruva 
♫Music Label -- T-Series 
________________________________________
________________________________________
Operator Codes: 
1.Tera Yaar
Vodafone Subscribers Dial 53710289496
Airtel Subscribers Dial 5432116491307
Idea Subscribers Dial 5678910289496
Tata DoCoMo Subscribers dial 54321110289496
Aircel Subscribers sms DT 6987058  To 53000
BSNL (South / East) Subscribers sms BT 10289496 To 56700
BSNL (North / West) Subscribers sms BT 6987058 To 56700
Virgin Subscribers sms TT 10289496 To 58475
Telenor Subscribers dial 500110289496
MTNL Subscribers sms PT 10289496 To 56789

2.Aaja Ladein - Tera Yaar
Vodafone Subscribers Dial 53710289495
Airtel Subscribers Dial 5432116492091
Idea Subscribers Dial 5678910289495
Tata DoCoMo Subscribers dial 54321110289495
Aircel Subscribers sms DT 6987059  To 53000
BSNL (South / East) Subscribers sms BT 10289495 To 56700
BSNL (North / West) Subscribers sms BT 6987059 To 56700
Virgin Subscribers sms TT 10289495 To 58475
Telenor Subscribers dial 500110289495
MTNL Subscribers sms PT 10289495 To 56789

3.Sajna De - Tera Yaar
Vodafone Subscribers Dial 53710289499
Airtel Subscribers Dial 5432116492176
Idea Subscribers Dial 5678910289499
Tata DoCoMo Subscribers dial 54321110289499
Aircel Subscribers sms DT 6987060  To 53000
BSNL (South / East) Subscribers sms BT 10289499 To 56700
BSNL (North / West) Subscribers sms BT 6987060 To 56700
Virgin Subscribers sms TT 10289499 To 58475
Telenor Subscribers dial 500110289499
MTNL Subscribers sms PT 10289499 To 56789

Enjoy & stay connected with us!
► Subscribe to T-Series: http://bit.ly/TSeriesYouTube
► Like us on Facebook: https://www.facebook.com/tseriesmusic
► Follow us on Twitter: https://twitter.com/tseries
► Follow us on Instagram: http://bit.ly/InstagramTseries",183657,5081,13433103,5185
WCTro3qabjE,UCq-Fj5jknLsUf-MWSy4_brA,2018-09-27T11:00:03Z,"""Pee Loon"" Lyrical Song | Once Upon A Time in Mumbai | Emraan Hashmi, Prachi Desai","Presenting the lyrical video of the song Pee Loo from the Bollywood movie Once Upon A Time In Mumbai. The movie features Emraan Hashmi and Prachi Desai. The song is in the marvellous voice of Mohit Chauhan.  Just keep giving us your love and keep listening to T-Series. Enjoy & stay connected with us 👉 http://bit.ly/TSeriesYouTube

Song: Pee Loon Hoto Ki Sargam
Singer: Mohit Chauhan
Music: Pritam Chakraborty
Lyricist: Irshad Kamil
Music Label: T-Series
Movie: Once Upon A Time In Mumbaai
Star cast: Emraan Hashmi, Prachi Desai

Set it as your caller tune - http://goo.gl/QBR3jY
___
Enjoy & stay connected with us!
► Subscribe to T-Series: http://bit.ly/TSeriesYouTube
► Like us on Facebook: https://www.facebook.com/tseriesmusic
► Follow us on Twitter: https://twitter.com/tseries
► Follow us on Instagram: http://bit.ly/InstagramTseries",138485,6474,22279171,2369
ymuNkKuToao,UCq-Fj5jknLsUf-MWSy4_brA,2011-04-26T05:36:13Z,Dastaan-E-Om Shanti Om [Full Song] | Om Shanti Om | Shahrukh Khan,"Subscribe our channel http://www.youtube.com/tseries
Like us: http://www.facebook.com/tseriesmusic
Follow us: http://www.twitter.com/_Tseries

Set it as your caller tune SMS OSO7 to 54646
http://bit.ly/1FUxu4q

Buy it from iTunes: https://geo.itunes.apple.com/in/album/om-shanti-om-original-motion/id510922265?ls=1

Song - Dastaan-E-Om Shanti Om
Movie - Om Shanti Om
Singer - Shaan
Lyricist - Javed Akhtar
Music - Vishal Dadlani, Shekhar Ravjiani
Artist - Shahrukh Khan
Music Label - T-Series

Enjoy and stay connected with us!!

SUBSCRIBE T-Series channel for unlimited entertainment
http://www.youtube.com/tseries




Like us on Facebook
http://www.facebook.com/tseriesmusic

Follow us on
http://www.twitter.com/tseries",263208,11099,49278842,11322
9C008fKT5VM,UCq-Fj5jknLsUf-MWSy4_brA,2011-05-24T22:15:39Z,Dil Leke (Full Song) | Wanted | Salmaan Khan,"Subscribe our channel http://www.youtube.com/tseries
Like us: http://www.facebook.com/tseriesmusic
Follow us: http://www.twitter.com/_Tseries


Song - Dil Leke
Movie - Wanted
Singer - Shaan, Shreya Ghosal
Lyricist - Arun Bhairav
Music - Sajid, Wajid
Artist - Ayesha Takia Azmi, Salman Khan, Vinod Khanna
Music Label - T-Series",138716,8955,37926508,4243
o_Z4s7w2pQU,UCq-Fj5jknLsUf-MWSy4_brA,2011-05-23T13:11:28Z,Pal Pal Har Pal Full Video Song | Lage Raho Munnabhai,"Song - Pal Pal Har Pal
Film - Lage Raho Munnabhai
Singer - Sonu Nigam, Shreya Ghosal
Lyricist - Swanand Kirkire
Music Director - Shantanu Moitra
Artist - Sanjay Dutt, Vidya Balan
Music On - T-Series",25589,1411,4983216,622
0CtAfovnDsw,UCq-Fj5jknLsUf-MWSy4_brA,2019-05-06T06:01:45Z,"Kahin Toh Hogi Woh-Teri Aahatein | Neeti Mohan,Shekhar Ravjiani,Abhijit V |T-SERIES MIXTAPE SEASON 2","Amazon Prime Music presents Gulshan Kumar & Bhushan Kumar's T-Series MixTape Season 2 -Chartbuster Hits. Reimagined. We bring to you the Kahin Toh Hogi Woh-Teri Aahatein, Episode 8 of T-Series Mixtape season 2  in the voice of Neeti Mohan, Shekhar Ravjiani & Abhijit Vaghani.

T-Series Mixtape season 2 has 16 songs, 28 singers, one mixtape. The music is by Abhijit Vaghani and the series is produced by Bhushan Kumar and Directed by Ahmed Khan. 

#TSeriesMixtapeSeason2  #Mixtape2onAmazonMusic
#KahinTohHogiWohTeri Aahatein

Make your Tik Tok Video Here :
https://vm.tiktok.com/t6yShY/
https://vm.tiktok.com/t6F3DY/
https://vm.tiktok.com/t6BK8c/

♪ Full Song Available on ♪
iTunes : http://bit.ly/Kahin-Toh-Hogi-Woh-Teri-Aahatein-iTunes
Hungama : http://bit.ly/Kahin-Toh-Hogi-Woh-Teri-Aahatein-Hungama
JioSaavn : http://bit.ly/Kahin-Toh-Hogi-Woh-Teri-Aahatein-JioSaavn
Gaana : http://bit.ly/Kahin-Toh-Hogi-Woh-Teri-Aahatein-Gaana
Apple Music : http://bit.ly/Kahin-Toh-Hogi-Woh-Teri-Aahatein-Apple-Music
Amazon Prime Music : http://bit.ly/Kahin-Toh-Hogi-Woh-Teri-Aahatein-Amazon-Prime-Music
Spotify : http://bit.ly/Kahin-Toh-Hogi-Woh-Teri-Aahatein-Spotify
Google Play : http://bit.ly/Kahin-Toh-Hogi-Woh-Teri-Aahatein-Google-Play
Wynk : http://bit.ly/Kahin-Toh-Hogi-Woh-Teri-Aahatein-Wynk

For Caller Tunes :
Kahin Toh Hogi Woh-Teri Aahatein https://bit.ly/2VvcKj0
Kahin Toh Hogi Woh-Teri Aahatein - Maine Nahin Jaana https://bit.ly/2YAc122
Kahin Toh Hogi Woh-Teri Aahatein - Chhoti Chhoti Baate https://bit.ly/2YBGCw7
Kahin Toh Hogi Woh-Teri Aahatein - Teri Aahte Nahi Ha https://bit.ly/2Jnb5KB
 
Set as Caller Tune:
Set ""Kahin Toh Hogi Woh-Teri Aahatein"" as your caller tune -sms MIXTP30 To 54646
Set ""Kahin Toh Hogi Woh-Teri Aahatein - Maine Nahin Jaana"" as your caller tune - sms MIXTP30 To 54646 sms MIXTP31 To 54646
Set ""Kahin Toh Hogi Woh-Teri Aahatein - Chhoti Chhoti Baate"" as your caller tune - sms MIXTP32 To 54646
Set ""Kahin Toh Hogi Woh-Teri Aahatein - Teri Aahte Nahi Ha"" as your caller tune - sms MIXTP33 To 54646
________________________________________

♫Song: Kahin Toh Hogi Woh-Teri Aahatein
Singers: Neeti Mohan, Shekhar Ravjiani & Abhijit Vaghani
Music By - Abhijit Vaghani 
Produced By: Bhushan Kumar 
Directed By: Ahmed Khan 
Conceptualized & Developed By - Sonal Chawla & Shivam Chanana 
Editing Team: Sachin Tiwari, Rishi Neupane, Vivek Shevade
DI and Online Edit: Nadeem Akhtar (Paperboyz Studioz)
Creative Assistant and Project Coordinator to Abhijit Vaghani - Jay Mehta
2nd unit director: Adnan Shaikh 
DOP: Farooque Khan 
Executive Producer: Sunita Prashant Tripathi 
Production head: Mithilesh Kamath 
Art Director: Prabhar Thakur
Creative Designs : Sunil Sharma, Dhananjay Pant 

Presented By - Amazon Music India
President Digital & Legal - Neeraj Kalyan 
President Marketing, Media & Publishing - Vinod Bhanushali 
Marketing Team - Bhavesh Bhanushali, Pooja Vora, Rajendram Akula

T-Series Production Team 
Ravi Chaturvedi 
Andrew D’Souza
Preeti Lepcha
Zeeshan Sheikh
Alok Shukla

T-Series Digital Team (Mumbai)
Prashant Shetty 
Andrew D'Souza 
Vahishta Bharucha 

T-Series Digital Team (Delhi)
Varun Arora
Juhi Singh
Surabhi Choubey
Akanksha Chaudhary 
Garishma Gandhi

T-Series A & R Team 
Shivam Chanana 
Sonal Chawla 
Varun Arora 
Raj Chanana 
Vivin Sachdeva
Sonu Srivastava

Rehearsed At- T-Series Studios 
Recorded By - Surajit Ghosh Mazumdar, Dattaray Narvekar 
Mixed And Mastered By Aftab Khan At Headroom Studio 
Mix Assistant: Vatsal Chevli

Team AV
Mahima Batra 
Sanjeev Kohli 
Saurabh- Jay
Nuaman Mulla
Samarth Srinivasan

Additional Music Credits:
Music Produced by Abhijit Vaghani 
Guitar Arrangement by Shomu Seal
Acoustic Guitar: Ravi Kumar & Sam Haldar 
Nylon Guitar: Shomu Seal
Electric Guitar: Pushpak Trivedi
Bass Guitar: Pooja Mazoomdar
Drums: Rahul Pandirkar
Keys: Nikita Kulkarni
Grand Piano: Ena Marley
Percussions: Gautam Sharma & Mithali Vinchurkar
Backing Vocalists: Bhrigu Parashar, Aalok Gandhi, Aadil Khan, Samarth Srinivasan, Nuaman Mulla, Akshara Parashar, Nidhi Gusain, Sandipa Dutta, Akshada Thanekar & Bornalee Deuri 
Backing vocals arrangement – Team AV

Original Song Credits: 
Song 1: Kahin To Hogi Woh 
Singer - Rashid Ali, Vasundhara Das 
Lyricist - Abbas Tyrewala 
Music Director - A.R. Rahman
Song2: Song: Teri Aahatein 
Singer: Shilpa Rao, Karthik 
Music : Amit Trivedi 
Lyrics : Amitabh Bhattacharya

___
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",72738,4931,5860748,2797
GZ-x3jUEr3M,UCq-Fj5jknLsUf-MWSy4_brA,2011-05-30T13:35:52Z,"""Dekhoon Tujhe To Pyaar Aaye"" Hindi Film Apne Ft Katrina Kaif, Bobby Deol","Song - Dekhoon Tujhe To Pyaar Aaye
Film - Apne
Singer - Himesh Reshammiya, Akruti Kakkar
Lyricist - Sameer
Music Director - Himesh Reshammiya
Artist - Sunny Deol, Dharmender, Bobby Deol, Katrina Kaif, Shilpa Shetty
Music On - T-Series",56800,3364,11655511,1570
vRud4CmNt3Y,UCq-Fj5jknLsUf-MWSy4_brA,2020-01-27T05:31:36Z,Pyaar Tenu Karda Gabru | Shubh Mangal Zyada Saavdhan | Ayushmann K Jeetu |Yo Yo Honey SinghTanishk B,"Presenting the first video song ""Pyaar Tenu Karda Gabru"" from the upcoming Hindi movie ""Shubh Mangal Zyada Saavdhan"". The song is sung by Romy & music is recreated by Tanishk Bagchi, original music is by ""Yo Yo Honey Singh"". 

Gulshan Kumar, T-Series, and  Aanand L Rai present a Colour Yellow Production presenting the movie ""Shubh Mangal Zyada Saavdhan"". This upcoming Bollywood film is starring Ayushmann Khurrana, Gajraj Rao, Neena Gupta, Manurishi Chaddha, Jitu K, Sunita Rajwar, Maanvi Gagroo, Pankhuri Awasthy, and Neeraj Singh. The film is written and directed by Hitesh Kewalya and produced by  Bhushan Kumar, Krishan Kumar, Aanand L Rai, and Himanshu Sharma.

Every love story deserves a happy ending. But the road to achieving this happy ending is a little too rough for Kartik and Aman. While Aman’s family tries hard to battle his love for Kartik, Kartik isn’t prepared to step back until he marries Aman! Find out what this ultimate feud leads to, in Shubh Mangal Zyada Saavdhan! 

🎬 Shubh Mangal Zyada Saavdhan is set to hit theatres on ► 21 February 2020

----------------------------------------------------------------
Make your TikTok Video Here: https://vm.tiktok.com/4EsqGA/
----------------------------------------------------------------
♪Full Song Available on♪ 
iTunes: http://bit.ly/PyaarTenuKardaGabru-iTunes
Hungama: http://bit.ly/PyaarTenuKardaGabru-Hungama
Wynk: http://bit.ly/PyaarTenuKardaGabru-Wynk
Gaana: http://bit.ly/PyaarTenuKardaGabru-Gaana
JioSaavn: http://bit.ly/PyaarTenuKardaGabru-JioSaavn
Apple Music: http://bit.ly/PyaarTenuKardaGabru-AppleMusic
Amazon Prime Music: http://bit.ly/PyaarTenuKardaGabru-AmazonPrimeMusic
Spotify: http://bit.ly/PyaarTenuKardaGabru-Spotify
Google Play: http://bit.ly/PyaarTenuKardaGabru-GooglePlay

♫ Song: Pyaar Tenu Karda Gabru
♫Singer: Romy
♫Music Recreated, Programmed and Arranged: Tanishk Bagchi
♫Lyrics: Vayu
♫Additional Programming: Ganesh Waghela
♫Mixed and Mastered: Eric Pillai at Future Sound of Bombay
♫Mix Assistant Engineers - Michael Edwin Pillai
♫ Music Label - T-Series 

 ♪Original Credits
♪ ALBUM - INTERNATIONAL VILLAGER (IV)
♪ MUSIC - YO YO HONEY SINGH
♪ VOCAL - J-STAR
♪ RAP - YO YO HONEY SINGH
♪ORIGINAL LYRICS - KINDER DEOL
♪ LABEL - MOVIEBOX BIRMINGHAM LIMITED (UK)
♪ PRESENTATION - ANUP KUMAR
___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",232972,16690,29365456,8269
IjjBh4NX8V0,UCq-Fj5jknLsUf-MWSy4_brA,2011-10-29T06:17:26Z,"""Khwabon Khwabon"" Force Full song | Feat. John Abraham, Genelia D'souza","""Khwabon Khwabon"" is from movie Force having John Abraham, Genelia Dsouza in lead roles. This movie is directed by Nishant Kamat and produced by Fox Star Studios, Sunshine Pictures. Watch full video song of this hit Bollywood movie and share your views with us.

Song: Khwabon Khwabon
Movie: Force
Singer: KK, Suchitra
Music label: T-Series
Music Director - Harris Jayayraj
Artist - John Abraham, Genelia D'souza
Music Label: T-Series

Enjoy and stay connected with us !

SUBSCRIBE T-Series channel for unlimited entertainment
http://www.youtube.com/tseries

 


Like us on Facebook
http://www.facebook.com/tseriesmusic",74236,3889,15018152,2472
Jo3ivkmacPg,UCq-Fj5jknLsUf-MWSy4_brA,2020-02-17T11:33:42Z,"Nachi Nachi Making| Street Dancer 3D | Varun D,Shraddha K,Nora F| Neeti M,Dhvani B,Millind G","Presenting the making video song ""Nachi Nachi"" from the Bollywood movie Street Dancer 3D. This latest track ""Nachi Nachi""  is sung by Neeti Mohan,Dhvani Bhanushali,Millind Gaba and the music is by Sachin-Jigar.

Gulshan Kumar And T-Series Present A T-Series Films Production In Association With Remo D’Souza Entertainment Pvt. Ltd. & Dance Film Company Ltd. Uk, Bhushan Kumar’s Street Dancer 3D. The film is starring Varun Dhawan, Shraddha Kapoor, Nora Fatehi, and Prabhu Deva in lead roles and directed by Remo D'Souza, produced by Bhushan Kumar, Divya Khosla Kumar, Krishan Kumar & Lizelle D’Souza.

 #StreetDancer3D 🎬 In Cinemas Now!!

Make Your Own TikTok Video:
https://vm.tiktok.com/VR58e6/
https://vm.tiktok.com/VRrECQ/
https://vm.tiktok.com/VRPnMx/
https://vm.tiktok.com/VRmvBm/
 ---------------------------------------------------------------
 Connect with T-SERIES: 👉 http://bit.ly/TSeriesYouTube 
--------------------------------------------------------------
For Caller Tunes :
Nachi Nachi http://bit.ly/2S2CuVc
Nachi Nachi - Balle Balle http://bit.ly/2ugdKjw
Nachi Nachi - Careless Carefree http://bit.ly/372X8J9

Set as Caller Tune:
Set ""Nachi Nachi"" as your caller tune - sms STREET26 To 54646
Set ""Nachi Nachi - Balle Balle"" as your caller tune - sms STREET27 To 54646
Set ""Nachi Nachi - Careless Carefree"" as your caller tune - sms STREET28 To 54646
________________________________________
♪Full Song Available on♪ 
Spotify: http://bit.ly/NachiNachi-Spotify
JioSaavn: http://bit.ly/NachiNachi-JioSaavn
Apple Music: http://bit.ly/NachiNachi-AppleMusic
iTunes: http://bit.ly/NachiNachi-iTunes
Amazon Prime Music: http://bit.ly/NachiNachi-AmazonPrimeMusic
Wynk: http://bit.ly/NachiNachi-Wynk
Hungama: http://bit.ly/NachiNachi-Hungama
Resso : http://bit.ly/NachiNachi-Resso
Gaana: http://bit.ly/NachiNachi-Gaana
Google Play: http://bit.ly/NachiNachi-GooglePlay

SONG: NACHI NACHI
SINGER : NEETI MOHAN, DHVANI BHANUSHALI, MILLIND GABA
MUSIC: SACHIN-JIGAR
LYRICIST: MILLIND GABA, ASLI GOLD
MUSIC LABEL: T-SERIES 
________________________________________
Operator Codes: 
1.Nachi Nachi
Vodafone Subscribers Dial 53711861497
Airtel Subscribers Dial 5432117350400
Idea Subscribers Dial 53711861497
Tata DoCoMo Subscribers dial 54321111861497
BSNL (South / East) Subscribers sms BT 11861497 To 56700
BSNL (North / West) Subscribers sms BT 7358354 To 56700
Virgin Subscribers sms TT 11861497 To 58475
MTNL Subscribers sms PT 11861497 To 56789

2.Nachi Nachi - Balle Balle
Vodafone Subscribers Dial 53711861461
Airtel Subscribers Dial 5432117350383
Idea Subscribers Dial 53711861461
Tata DoCoMo Subscribers dial 54321111861461
BSNL (South / East) Subscribers sms BT 11861461 To 56700
BSNL (North / West) Subscribers sms BT 7358286 To 56700
Virgin Subscribers sms TT 11861461 To 58475
MTNL Subscribers sms PT 11861461 To 56789

3.Nachi Nachi - Careless Carefree
Vodafone Subscribers Dial 53711861515
Airtel Subscribers Dial 5432117350435
Idea Subscribers Dial 53711861515
Tata DoCoMo Subscribers dial 54321111861515
BSNL (South / East) Subscribers sms BT 11861515 To 56700
BSNL (North / West) Subscribers sms BT 7358356 To 56700
Virgin Subscribers sms TT 11861515 To 58475
MTNL Subscribers sms PT 11861515 To 56789

Enjoy & stay connected with us!
👉 Subscribe to T-Series: http://bit.ly/TSeriesYouTube
👉  Like us on Facebook: https://www.facebook.com/tseriesmusic
👉Follow us on Twitter: https://twitter.com/tseries
👉 Follow us on Instagram: http://bit.ly/InstagramTseries",57771,2371,5494598,1160
